datetime,start_time,end_time,concSS1,concSS2,concSS3,concSS4,concSS5
2018-08-27 11:00:00,2018-08-27 10:00:00,2018-08-27 12:00:00,41.58,226.45,361.81,516.23,1008.07
2018-08-27 13:00:00,2018-08-27 12:00:00,2018-08-27 14:00:00,40.5,215.95,488.75,687.09,1103.89
2018-08-27 15:00:00,2018-08-27 14:00:00,2018-08-27 16:00:00,45.0,267.69,458.09,661.85,1070.66
2018-08-27 17:00:00,2018-08-27 16:00:00,2018-08-27 18:00:00,42.5,228.15,395.34,566.92,966.93
2018-08-27 19:00:00,2018-08-27 18:00:00,2018-08-27 20:00:00,36.84,170.32,327.44,566.89,898.91
2018-08-27 21:00:00,2018-08-27 20:00:00,2018-08-27 22:00:00,33.96,158.22,317.29,676.7,1013.18
2018-08-27 23:00:00,2018-08-27 22:00:00,2018-08-28 00:00:00,71.44,203.7,421.83,1226.17,1358.8
2018-08-28 01:00:00,2018-08-28 00:00:00,2018-08-28 02:00:00,53.89,394.81,966.1,1105.4,1503.16
2018-08-28 03:00:00,2018-08-28 02:00:00,2018-08-28 04:00:00,35.43,258.05,590.43,983.36,1411.33
2018-08-28 05:00:00,2018-08-28 04:00:00,2018-08-28 06:00:00,93.52,328.87,660.76,1064.68,2906.88
2018-08-28 07:00:00,2018-08-28 06:00:00,2018-08-28 08:00:00,48.15,276.94,488.77,817.15,966.23
2018-08-28 09:00:00,2018-08-28 08:00:00,2018-08-28 10:00:00,67.39,260.09,380.5,550.38,1196.52
2018-08-28 11:00:00,2018-08-28 10:00:00,2018-08-28 12:00:00,80.84,334.78,487.02,760.89,1386.34
2018-08-28 13:00:00,2018-08-28 12:00:00,2018-08-28 14:00:00,106.87,434.15,609.85,960.76,1617.65
2018-08-28 15:00:00,2018-08-28 14:00:00,2018-08-28 16:00:00,87.39,415.01,720.76,1131.21,1740.28
2018-08-28 17:00:00,2018-08-28 16:00:00,2018-08-28 18:00:00,97.13,418.21,907.5,2090.94,3937.15
2018-08-28 19:00:00,2018-08-28 18:00:00,2018-08-28 20:00:00,136.78,556.67,650.2,930.61,1450.3
2018-08-28 21:00:00,2018-08-28 20:00:00,2018-08-28 22:00:00,179.3,1152.11,4138.15,5660.43,5425.29
2018-08-28 23:00:00,2018-08-28 22:00:00,2018-08-29 00:00:00,128.31,463.4,1035.65,1870.5,2540.77
2018-08-29 01:00:00,2018-08-29 00:00:00,2018-08-29 02:00:00,98.17,363.73,611.83,1002.48,1537.88
2018-08-29 03:00:00,2018-08-29 02:00:00,2018-08-29 04:00:00,80.84,503.11,659.71,979.87,1499.33
2018-08-29 07:00:00,2018-08-29 06:00:00,2018-08-29 08:00:00,89.56,426.78,717.62,776.59,1230.72
2018-08-29 19:00:00,2018-08-29 18:00:00,2018-08-29 20:00:00,71.47,415.59,693.84,959.51,1370.94
2018-08-29 21:00:00,2018-08-29 20:00:00,2018-08-29 22:00:00,73.55,453.91,743.06,982.81,1407.78
2018-08-29 23:00:00,2018-08-29 22:00:00,2018-08-30 00:00:00,80.36,449.38,740.06,965.57,1403.95
2018-08-30 01:00:00,2018-08-30 00:00:00,2018-08-30 02:00:00,75.51,472.68,761.28,988.08,1211.6
2018-08-30 03:00:00,2018-08-30 02:00:00,2018-08-30 04:00:00,74.68,429.29,702.65,899.51,1086.25
2018-08-30 05:00:00,2018-08-30 04:00:00,2018-08-30 06:00:00,97.79,434.61,691.87,894.69,1065.38
2018-08-30 07:00:00,2018-08-30 06:00:00,2018-08-30 08:00:00,94.16,441.25,716.2,895.75,1074.54
2018-08-30 09:00:00,2018-08-30 08:00:00,2018-08-30 10:00:00,110.73,424.35,674.66,881.68,1079.47
2018-08-30 11:00:00,2018-08-30 10:00:00,2018-08-30 12:00:00,112.61,414.77,623.72,822.89,1081.63
2018-08-30 13:00:00,2018-08-30 12:00:00,2018-08-30 14:00:00,108.31,377.47,496.35,660.69,853.65
2018-08-30 15:00:00,2018-08-30 14:00:00,2018-08-30 16:00:00,110.08,342.88,500.44,663.35,793.48
2018-08-30 17:00:00,2018-08-30 16:00:00,2018-08-30 18:00:00,109.38,348.26,494.5,622.0,763.0
2018-08-30 19:00:00,2018-08-30 18:00:00,2018-08-30 20:00:00,108.31,333.55,585.03,705.67,847.5
2018-08-30 21:00:00,2018-08-30 20:00:00,2018-08-30 22:00:00,130.64,368.67,542.73,649.3,799.24
2018-08-30 23:00:00,2018-08-30 22:00:00,2018-08-31 00:00:00,120.44,357.75,512.35,655.02,772.17
2018-08-31 01:00:00,2018-08-31 00:00:00,2018-08-31 02:00:00,113.39,353.85,508.66,646.98,780.35
2018-08-31 03:00:00,2018-08-31 02:00:00,2018-08-31 04:00:00,97.16,309.54,492.94,621.27,756.94
2018-08-31 05:00:00,2018-08-31 04:00:00,2018-08-31 06:00:00,94.37,333.81,493.77,573.74,751.57
2018-08-31 07:00:00,2018-08-31 06:00:00,2018-08-31 08:00:00,69.53,255.75,401.95,523.34,620.94
2018-08-31 09:00:00,2018-08-31 08:00:00,2018-08-31 10:00:00,84.36,337.56,412.1,499.89,660.58
2018-08-31 11:00:00,2018-08-31 10:00:00,2018-08-31 12:00:00,86.07,339.53,461.43,553.12,697.81
2018-08-31 13:00:00,2018-08-31 12:00:00,2018-08-31 14:00:00,98.3,364.14,495.85,574.67,780.6
2018-08-31 15:00:00,2018-08-31 14:00:00,2018-08-31 16:00:00,98.03,366.18,499.09,638.91,814.7
2018-08-31 17:00:00,2018-08-31 16:00:00,2018-08-31 18:00:00,111.19,444.46,593.22,690.15,960.79
2018-08-31 19:00:00,2018-08-31 18:00:00,2018-08-31 20:00:00,101.22,399.79,600.64,739.95,1023.7
2018-08-31 21:00:00,2018-08-31 20:00:00,2018-08-31 22:00:00,111.1,402.04,588.53,783.25,1017.25
2018-08-31 23:00:00,2018-08-31 22:00:00,2018-09-01 00:00:00,92.05,283.77,409.44,602.21,834.37
2018-09-01 01:00:00,2018-09-01 00:00:00,2018-09-01 02:00:00,130.1,315.77,420.15,518.75,646.74
2018-09-01 03:00:00,2018-09-01 02:00:00,2018-09-01 04:00:00,149.5,325.69,424.55,535.5,684.24
2018-09-01 05:00:00,2018-09-01 04:00:00,2018-09-01 06:00:00,163.52,293.75,379.5,511.9,726.3
2018-09-01 07:00:00,2018-09-01 06:00:00,2018-09-01 08:00:00,151.08,284.31,376.38,481.12,629.71
2018-09-01 09:00:00,2018-09-01 08:00:00,2018-09-01 10:00:00,155.83,309.41,392.66,493.13,629.63
2018-09-01 11:00:00,2018-09-01 10:00:00,2018-09-01 12:00:00,139.91,399.12,724.5,733.85,716.6
2018-09-01 13:00:00,2018-09-01 12:00:00,2018-09-01 14:00:00,277.01,650.68,1136.31,1302.93,1507.68
2018-09-01 15:00:00,2018-09-01 14:00:00,2018-09-01 16:00:00,264.11,746.48,806.26,1095.94,1337.98
2018-09-01 17:00:00,2018-09-01 16:00:00,2018-09-01 18:00:00,225.17,574.46,766.77,930.27,1111.41
2018-09-01 19:00:00,2018-09-01 18:00:00,2018-09-01 20:00:00,197.37,539.88,957.15,1292.72,1112.26
2018-09-01 21:00:00,2018-09-01 20:00:00,2018-09-01 22:00:00,212.91,670.88,975.1,952.67,1174.33
2018-09-01 23:00:00,2018-09-01 22:00:00,2018-09-02 00:00:00,258.16,649.37,860.01,1053.36,1367.61
2018-09-02 01:00:00,2018-09-02 00:00:00,2018-09-02 02:00:00,256.56,692.94,926.22,1057.83,1298.95
2018-09-02 03:00:00,2018-09-02 02:00:00,2018-09-02 04:00:00,263.15,626.75,848.18,1003.54,1234.49
2018-09-02 05:00:00,2018-09-02 04:00:00,2018-09-02 06:00:00,313.43,646.12,837.15,997.49,1223.76
2018-09-02 07:00:00,2018-09-02 06:00:00,2018-09-02 08:00:00,280.2,621.74,833.04,969.16,1110.57
2018-09-02 09:00:00,2018-09-02 08:00:00,2018-09-02 10:00:00,248.79,575.82,771.03,905.88,1009.64
2018-09-02 11:00:00,2018-09-02 10:00:00,2018-09-02 12:00:00,226.61,565.54,719.58,859.62,948.81
2018-09-02 13:00:00,2018-09-02 12:00:00,2018-09-02 14:00:00,217.21,518.15,698.97,813.26,924.65
2018-09-02 15:00:00,2018-09-02 14:00:00,2018-09-02 16:00:00,227.12,553.4,736.58,838.64,864.14
2018-09-02 17:00:00,2018-09-02 16:00:00,2018-09-02 18:00:00,196.01,492.06,675.7,810.82,863.28
2018-09-02 19:00:00,2018-09-02 18:00:00,2018-09-02 20:00:00,193.31,462.48,612.0,728.26,827.22
2018-09-02 21:00:00,2018-09-02 20:00:00,2018-09-02 22:00:00,193.25,486.43,629.68,728.95,824.88
2018-09-02 23:00:00,2018-09-02 22:00:00,2018-09-03 00:00:00,176.8,508.21,658.82,759.31,816.85
2018-09-03 01:00:00,2018-09-03 00:00:00,2018-09-03 02:00:00,155.17,477.44,643.49,785.85,880.76
2018-09-03 03:00:00,2018-09-03 02:00:00,2018-09-03 04:00:00,166.17,548.77,734.31,876.13,897.8
2018-09-03 05:00:00,2018-09-03 04:00:00,2018-09-03 06:00:00,194.52,514.1,723.57,796.36,880.86
2018-09-03 07:00:00,2018-09-03 06:00:00,2018-09-03 08:00:00,169.78,512.17,647.76,738.86,809.93
2018-09-03 09:00:00,2018-09-03 08:00:00,2018-09-03 10:00:00,178.87,475.4,608.52,706.75,782.44
2018-09-03 11:00:00,2018-09-03 10:00:00,2018-09-03 12:00:00,180.8,466.99,586.08,677.38,778.52
2018-09-03 13:00:00,2018-09-03 12:00:00,2018-09-03 14:00:00,180.98,459.9,618.74,701.35,759.53
2018-09-03 15:00:00,2018-09-03 14:00:00,2018-09-03 16:00:00,177.78,481.48,630.49,709.99,806.6
2018-09-03 17:00:00,2018-09-03 16:00:00,2018-09-03 18:00:00,182.09,486.11,650.54,741.34,856.55
2018-09-03 19:00:00,2018-09-03 18:00:00,2018-09-03 20:00:00,190.13,492.83,653.22,775.53,930.51
2018-09-03 21:00:00,2018-09-03 20:00:00,2018-09-03 22:00:00,200.45,531.68,697.71,870.94,1110.9
2018-09-03 23:00:00,2018-09-03 22:00:00,2018-09-04 00:00:00,209.75,549.01,731.09,884.54,1098.19
2018-09-04 01:00:00,2018-09-04 00:00:00,2018-09-04 02:00:00,213.89,536.69,729.24,832.25,1168.11
2018-09-04 03:00:00,2018-09-04 02:00:00,2018-09-04 04:00:00,160.99,458.57,629.72,768.41,980.35
2018-09-04 05:00:00,2018-09-04 04:00:00,2018-09-04 06:00:00,195.64,503.65,691.0,818.82,918.77
2018-09-04 07:00:00,2018-09-04 06:00:00,2018-09-04 08:00:00,135.06,359.4,551.13,716.31,870.43
2018-09-04 13:00:00,2018-09-04 12:00:00,2018-09-04 14:00:00,258.78,695.93,833.06,1012.14,1320.55
2018-09-04 15:00:00,2018-09-04 14:00:00,2018-09-04 16:00:00,215.01,538.92,786.13,842.64,828.21
2018-09-04 17:00:00,2018-09-04 16:00:00,2018-09-04 18:00:00,264.43,743.69,944.33,1221.93,1931.21
2018-09-04 19:00:00,2018-09-04 18:00:00,2018-09-04 20:00:00,290.21,1041.53,2250.27,1513.41,1787.83
2018-09-04 21:00:00,2018-09-04 20:00:00,2018-09-04 22:00:00,228.06,544.84,764.54,714.21,911.04
2018-09-04 23:00:00,2018-09-04 22:00:00,2018-09-05 00:00:00,246.06,510.13,583.31,670.7,725.32
2018-09-05 01:00:00,2018-09-05 00:00:00,2018-09-05 02:00:00,245.1,466.43,574.11,680.01,710.49
2018-09-05 03:00:00,2018-09-05 02:00:00,2018-09-05 04:00:00,256.37,531.58,652.99,690.17,751.38
2018-09-05 05:00:00,2018-09-05 04:00:00,2018-09-05 06:00:00,285.57,541.05,630.59,687.56,766.18
2018-09-05 11:00:00,2018-09-05 10:00:00,2018-09-05 12:00:00,321.54,611.44,692.13,789.3,917.65
2018-09-05 13:00:00,2018-09-05 12:00:00,2018-09-05 14:00:00,314.53,611.06,734.04,880.42,915.94
2018-09-05 15:00:00,2018-09-05 14:00:00,2018-09-05 16:00:00,308.12,570.23,727.33,816.53,927.49
2018-09-05 17:00:00,2018-09-05 16:00:00,2018-09-05 18:00:00,289.66,576.77,666.26,773.45,869.33
2018-09-05 19:00:00,2018-09-05 18:00:00,2018-09-05 20:00:00,253.17,542.13,695.52,820.5,984.33
2018-09-05 21:00:00,2018-09-05 20:00:00,2018-09-05 22:00:00,212.66,465.0,594.58,703.73,845.5
2018-09-05 23:00:00,2018-09-05 22:00:00,2018-09-06 00:00:00,177.65,442.5,535.02,617.37,740.37
2018-09-06 01:00:00,2018-09-06 00:00:00,2018-09-06 02:00:00,193.49,381.22,474.8,557.41,629.68
2018-09-06 03:00:00,2018-09-06 02:00:00,2018-09-06 04:00:00,165.27,340.85,400.76,480.51,616.84
2018-09-06 05:00:00,2018-09-06 04:00:00,2018-09-06 06:00:00,118.59,325.32,415.06,495.56,651.33
2018-09-06 07:00:00,2018-09-06 06:00:00,2018-09-06 08:00:00,182.97,362.8,451.44,495.74,563.94
2018-09-06 09:00:00,2018-09-06 08:00:00,2018-09-06 10:00:00,232.8,393.65,511.48,540.4,577.82
2018-09-06 11:00:00,2018-09-06 10:00:00,2018-09-06 12:00:00,236.27,416.5,494.26,541.13,585.95
2018-09-06 13:00:00,2018-09-06 12:00:00,2018-09-06 14:00:00,232.93,446.02,480.95,542.63,590.26
2018-09-06 15:00:00,2018-09-06 14:00:00,2018-09-06 16:00:00,236.13,437.69,509.83,550.65,593.46
2018-09-06 17:00:00,2018-09-06 16:00:00,2018-09-06 18:00:00,238.99,435.55,527.14,630.19,735.09
2018-09-06 19:00:00,2018-09-06 18:00:00,2018-09-06 20:00:00,252.49,506.09,578.0,567.51,668.0
2018-09-06 21:00:00,2018-09-06 20:00:00,2018-09-06 22:00:00,224.38,435.93,513.93,562.93,597.2
2018-09-06 23:00:00,2018-09-06 22:00:00,2018-09-07 00:00:00,221.83,421.82,461.63,551.48,652.18
2018-09-07 01:00:00,2018-09-07 00:00:00,2018-09-07 02:00:00,236.14,430.66,503.9,541.53,775.53
2018-09-07 03:00:00,2018-09-07 02:00:00,2018-09-07 04:00:00,223.79,418.84,506.09,577.83,707.42
2018-09-07 05:00:00,2018-09-07 04:00:00,2018-09-07 06:00:00,232.56,413.89,489.64,599.32,702.72
2018-09-07 07:00:00,2018-09-07 06:00:00,2018-09-07 08:00:00,222.89,366.65,443.49,479.68,541.38
2018-09-07 09:00:00,2018-09-07 08:00:00,2018-09-07 10:00:00,207.83,383.73,449.56,484.97,586.83
2018-09-07 11:00:00,2018-09-07 10:00:00,2018-09-07 12:00:00,179.75,372.85,410.11,497.7,579.6
2018-09-07 13:00:00,2018-09-07 12:00:00,2018-09-07 14:00:00,182.79,357.9,419.83,471.57,512.52
2018-09-07 15:00:00,2018-09-07 14:00:00,2018-09-07 16:00:00,173.52,346.75,363.77,465.99,563.84
2018-09-07 17:00:00,2018-09-07 16:00:00,2018-09-07 18:00:00,167.22,357.2,406.19,465.03,557.34
2018-09-07 19:00:00,2018-09-07 18:00:00,2018-09-07 20:00:00,171.48,364.16,477.63,542.34,707.37
2018-09-07 21:00:00,2018-09-07 20:00:00,2018-09-07 22:00:00,199.77,396.43,504.33,643.18,895.15
2018-09-07 23:00:00,2018-09-07 22:00:00,2018-09-08 00:00:00,199.51,352.25,455.79,574.79,740.23
2018-09-08 01:00:00,2018-09-08 00:00:00,2018-09-08 02:00:00,161.26,320.53,402.24,531.23,781.01
2018-09-08 03:00:00,2018-09-08 02:00:00,2018-09-08 04:00:00,140.04,307.44,417.88,544.59,710.5
2018-09-08 05:00:00,2018-09-08 04:00:00,2018-09-08 06:00:00,127.41,298.17,503.4,638.88,857.95
2018-09-08 07:00:00,2018-09-08 06:00:00,2018-09-08 08:00:00,169.86,383.28,828.61,935.72,1417.4
2018-09-08 09:00:00,2018-09-08 08:00:00,2018-09-08 10:00:00,237.7,693.1,849.94,1073.85,1369.85
2018-09-08 11:00:00,2018-09-08 10:00:00,2018-09-08 12:00:00,261.26,670.56,860.62,1086.3,1334.58
2018-09-08 13:00:00,2018-09-08 12:00:00,2018-09-08 14:00:00,290.22,725.09,873.0,1083.28,1356.64
2018-09-08 15:00:00,2018-09-08 14:00:00,2018-09-08 16:00:00,273.75,675.35,833.1,1077.26,1415.3
2018-09-08 17:00:00,2018-09-08 16:00:00,2018-09-08 18:00:00,275.67,615.03,824.16,867.15,1122.61
2018-09-08 19:00:00,2018-09-08 18:00:00,2018-09-08 20:00:00,263.22,576.43,722.65,988.15,1229.51
2018-09-08 21:00:00,2018-09-08 20:00:00,2018-09-08 22:00:00,283.06,675.65,840.32,1000.57,1250.13
2018-09-08 23:00:00,2018-09-08 22:00:00,2018-09-09 00:00:00,220.16,518.15,840.99,1074.32,965.8
2018-09-09 01:00:00,2018-09-09 00:00:00,2018-09-09 02:00:00,184.29,444.2,609.82,767.6,890.95
2018-09-09 03:00:00,2018-09-09 02:00:00,2018-09-09 04:00:00,180.89,418.2,564.52,686.16,933.48
2018-09-09 05:00:00,2018-09-09 04:00:00,2018-09-09 06:00:00,205.09,438.13,557.87,711.2,944.99
2018-09-09 07:00:00,2018-09-09 06:00:00,2018-09-09 08:00:00,231.06,512.09,650.67,743.47,1066.59
2018-09-09 09:00:00,2018-09-09 08:00:00,2018-09-09 10:00:00,223.73,531.75,717.07,900.71,1126.89
2018-09-09 11:00:00,2018-09-09 10:00:00,2018-09-09 12:00:00,238.91,588.62,800.67,920.12,1185.78
2018-09-09 13:00:00,2018-09-09 12:00:00,2018-09-09 14:00:00,269.55,666.42,885.38,1083.97,1498.73
2018-09-09 15:00:00,2018-09-09 14:00:00,2018-09-09 16:00:00,252.84,539.85,730.18,896.17,1142.34
2018-09-09 17:00:00,2018-09-09 16:00:00,2018-09-09 18:00:00,232.38,577.1,808.07,1016.58,1078.98
2018-09-09 19:00:00,2018-09-09 18:00:00,2018-09-09 20:00:00,253.06,543.59,958.41,1020.45,1153.28
2018-09-09 21:00:00,2018-09-09 20:00:00,2018-09-09 22:00:00,267.46,629.24,843.35,850.59,1299.42
2018-09-09 23:00:00,2018-09-09 22:00:00,2018-09-10 00:00:00,202.41,445.97,532.07,742.64,1329.78
2018-09-10 01:00:00,2018-09-10 00:00:00,2018-09-10 02:00:00,184.43,379.13,438.23,705.13,1148.84
2018-09-10 03:00:00,2018-09-10 02:00:00,2018-09-10 04:00:00,193.31,336.34,553.12,637.54,893.29
2018-09-10 05:00:00,2018-09-10 04:00:00,2018-09-10 06:00:00,213.67,461.8,547.53,670.54,778.26
2018-09-10 07:00:00,2018-09-10 06:00:00,2018-09-10 08:00:00,269.03,491.78,587.41,681.36,899.53
2018-09-10 09:00:00,2018-09-10 08:00:00,2018-09-10 10:00:00,270.75,474.14,594.88,799.31,966.18
2018-09-10 11:00:00,2018-09-10 10:00:00,2018-09-10 12:00:00,287.37,527.01,689.03,833.13,1026.78
2018-09-10 13:00:00,2018-09-10 12:00:00,2018-09-10 14:00:00,291.09,560.18,733.13,900.24,1141.22
2018-09-10 15:00:00,2018-09-10 14:00:00,2018-09-10 16:00:00,310.17,589.4,689.13,717.87,1091.39
2018-09-10 17:00:00,2018-09-10 16:00:00,2018-09-10 18:00:00,231.83,467.44,566.12,638.65,777.27
2018-09-10 19:00:00,2018-09-10 18:00:00,2018-09-10 20:00:00,224.49,436.34,515.11,560.48,668.09
2018-09-10 21:00:00,2018-09-10 20:00:00,2018-09-10 22:00:00,236.11,434.48,477.8,563.01,712.97
2018-09-10 23:00:00,2018-09-10 22:00:00,2018-09-11 00:00:00,223.74,428.9,501.35,579.92,824.33
2018-09-11 01:00:00,2018-09-11 00:00:00,2018-09-11 02:00:00,193.54,470.99,568.33,648.54,942.38
2018-09-11 03:00:00,2018-09-11 02:00:00,2018-09-11 04:00:00,160.93,477.49,633.13,778.67,1071.1
2018-09-11 05:00:00,2018-09-11 04:00:00,2018-09-11 06:00:00,161.15,496.23,691.78,868.55,1186.33
2018-09-11 07:00:00,2018-09-11 06:00:00,2018-09-11 08:00:00,87.69,253.48,435.22,795.42,1210.26
2018-09-11 09:00:00,2018-09-11 08:00:00,2018-09-11 10:00:00,61.74,188.47,277.0,395.68,547.67
2018-09-11 11:00:00,2018-09-11 10:00:00,2018-09-11 12:00:00,70.53,206.64,272.73,390.5,511.89
2018-09-11 13:00:00,2018-09-11 12:00:00,2018-09-11 14:00:00,96.87,335.95,473.21,593.68,812.99
2018-09-11 15:00:00,2018-09-11 14:00:00,2018-09-11 16:00:00,76.06,242.39,303.73,377.45,570.78
2018-09-11 17:00:00,2018-09-11 16:00:00,2018-09-11 18:00:00,82.25,174.95,308.22,532.3,776.85
2018-09-11 19:00:00,2018-09-11 18:00:00,2018-09-11 20:00:00,62.5,233.07,318.98,327.41,547.54
2018-09-11 21:00:00,2018-09-11 20:00:00,2018-09-11 22:00:00,77.95,272.56,402.64,712.0,780.22
2018-09-11 23:00:00,2018-09-11 22:00:00,2018-09-12 00:00:00,57.75,218.85,243.31,315.95,540.74
2018-09-12 01:00:00,2018-09-12 00:00:00,2018-09-12 02:00:00,25.79,112.41,127.56,159.09,360.96
2018-09-12 03:00:00,2018-09-12 02:00:00,2018-09-12 04:00:00,16.25,86.67,77.53,100.17,276.34
2018-09-12 05:00:00,2018-09-12 04:00:00,2018-09-12 06:00:00,14.05,63.56,86.11,119.06,313.25
2018-09-12 11:00:00,2018-09-12 10:00:00,2018-09-12 12:00:00,4.99,75.69,129.09,158.47,346.0
2018-09-12 13:00:00,2018-09-12 12:00:00,2018-09-12 14:00:00,10.99,77.44,177.63,241.62,553.93
2018-09-12 15:00:00,2018-09-12 14:00:00,2018-09-12 16:00:00,9.04,49.67,149.82,323.58,728.37
2018-09-12 17:00:00,2018-09-12 16:00:00,2018-09-12 18:00:00,11.48,64.97,135.88,403.28,958.24
2018-09-12 19:00:00,2018-09-12 18:00:00,2018-09-12 20:00:00,8.91,50.72,135.44,291.5,728.52
2018-09-12 21:00:00,2018-09-12 20:00:00,2018-09-12 22:00:00,11.26,41.3,60.9,109.85,293.19
2018-09-12 23:00:00,2018-09-12 22:00:00,2018-09-13 00:00:00,7.2,46.06,57.11,77.16,314.52
2018-09-13 01:00:00,2018-09-13 00:00:00,2018-09-13 02:00:00,10.64,36.1,49.8,63.94,472.54
2018-09-13 03:00:00,2018-09-13 02:00:00,2018-09-13 04:00:00,15.2,46.07,60.63,67.62,338.71
2018-09-13 05:00:00,2018-09-13 04:00:00,2018-09-13 06:00:00,11.83,47.3,82.91,94.03,232.45
2018-09-13 07:00:00,2018-09-13 06:00:00,2018-09-13 08:00:00,17.57,74.25,67.04,81.61,279.22
2018-09-13 09:00:00,2018-09-13 08:00:00,2018-09-13 10:00:00,12.39,56.91,94.18,129.81,355.85
2018-09-13 11:00:00,2018-09-13 10:00:00,2018-09-13 12:00:00,21.4,108.53,110.95,121.49,355.1
2018-09-13 13:00:00,2018-09-13 12:00:00,2018-09-13 14:00:00,9.61,72.88,93.06,101.27,223.54
2018-09-13 15:00:00,2018-09-13 14:00:00,2018-09-13 16:00:00,8.09,65.68,103.81,294.72,557.69
2018-09-13 17:00:00,2018-09-13 16:00:00,2018-09-13 18:00:00,7.58,47.12,163.18,245.94,746.57
2018-09-13 19:00:00,2018-09-13 18:00:00,2018-09-13 20:00:00,10.63,48.36,123.75,409.58,1136.07
2018-09-13 21:00:00,2018-09-13 20:00:00,2018-09-13 22:00:00,9.09,63.6,212.03,646.07,1370.95
2018-09-13 23:00:00,2018-09-13 22:00:00,2018-09-14 00:00:00,15.19,90.35,325.39,788.24,1568.09
2018-09-14 01:00:00,2018-09-14 00:00:00,2018-09-14 02:00:00,23.81,124.38,402.35,929.74,1765.76
2018-09-14 03:00:00,2018-09-14 02:00:00,2018-09-14 04:00:00,35.11,165.47,402.68,843.3,1648.3
2018-09-14 05:00:00,2018-09-14 04:00:00,2018-09-14 06:00:00,41.49,144.72,282.71,585.47,1275.47
2018-09-14 07:00:00,2018-09-14 06:00:00,2018-09-14 08:00:00,46.17,143.86,202.6,287.0,863.5
2018-09-14 09:00:00,2018-09-14 08:00:00,2018-09-14 10:00:00,48.95,155.03,235.99,317.17,804.1
2018-09-14 11:00:00,2018-09-14 10:00:00,2018-09-14 12:00:00,49.32,166.07,221.19,268.05,639.65
2018-09-14 13:00:00,2018-09-14 12:00:00,2018-09-14 14:00:00,41.33,152.59,221.53,303.16,656.61
2018-09-14 15:00:00,2018-09-14 14:00:00,2018-09-14 16:00:00,45.66,166.68,213.44,285.18,636.48
2018-09-14 17:00:00,2018-09-14 16:00:00,2018-09-14 18:00:00,52.71,186.15,257.58,391.63,808.9
2018-09-14 19:00:00,2018-09-14 18:00:00,2018-09-14 20:00:00,53.0,240.94,361.68,549.51,1041.65
2018-09-14 21:00:00,2018-09-14 20:00:00,2018-09-14 22:00:00,69.64,262.83,376.47,580.78,1155.81
2018-09-14 23:00:00,2018-09-14 22:00:00,2018-09-15 00:00:00,90.55,244.43,288.04,491.51,1004.12
2018-09-15 01:00:00,2018-09-15 00:00:00,2018-09-15 02:00:00,84.45,232.94,305.29,475.74,986.16
2018-09-15 03:00:00,2018-09-15 02:00:00,2018-09-15 04:00:00,84.97,228.47,267.63,401.44,826.2
2018-09-15 05:00:00,2018-09-15 04:00:00,2018-09-15 06:00:00,80.08,211.9,286.83,331.85,626.54
2018-09-15 07:00:00,2018-09-15 06:00:00,2018-09-15 08:00:00,80.71,266.13,370.08,449.56,721.02
2018-09-15 09:00:00,2018-09-15 08:00:00,2018-09-15 10:00:00,95.29,316.44,262.79,426.9,734.53
2018-09-15 11:00:00,2018-09-15 10:00:00,2018-09-15 12:00:00,25.76,86.84,125.32,184.7,368.29
2018-09-15 13:00:00,2018-09-15 12:00:00,2018-09-15 14:00:00,37.77,139.5,190.06,256.72,451.28
2018-09-15 15:00:00,2018-09-15 14:00:00,2018-09-15 16:00:00,43.52,162.72,196.0,324.05,579.74
2018-09-15 17:00:00,2018-09-15 16:00:00,2018-09-15 18:00:00,38.66,137.46,188.71,275.42,577.78
2018-09-15 19:00:00,2018-09-15 18:00:00,2018-09-15 20:00:00,41.78,146.23,197.18,320.14,769.69
2018-09-15 21:00:00,2018-09-15 20:00:00,2018-09-15 22:00:00,25.39,103.85,181.24,324.65,831.01
2018-09-15 23:00:00,2018-09-15 22:00:00,2018-09-16 00:00:00,17.57,85.27,169.13,341.55,763.12
2018-09-16 01:00:00,2018-09-16 00:00:00,2018-09-16 02:00:00,17.35,88.3,145.66,309.13,826.09
2018-09-16 03:00:00,2018-09-16 02:00:00,2018-09-16 04:00:00,19.16,85.7,164.53,328.66,849.5
2018-09-16 05:00:00,2018-09-16 04:00:00,2018-09-16 06:00:00,14.05,62.61,140.88,306.65,612.04
2018-09-16 07:00:00,2018-09-16 06:00:00,2018-09-16 08:00:00,9.22,46.09,78.13,142.14,355.91
2018-09-16 09:00:00,2018-09-16 08:00:00,2018-09-16 10:00:00,8.34,59.61,100.1,129.27,311.38
2018-09-16 11:00:00,2018-09-16 10:00:00,2018-09-16 12:00:00,13.05,75.14,116.72,166.73,439.4
2018-09-16 13:00:00,2018-09-16 12:00:00,2018-09-16 14:00:00,11.61,55.71,120.2,193.14,495.55
2018-09-16 15:00:00,2018-09-16 14:00:00,2018-09-16 16:00:00,8.5,51.38,102.55,245.06,609.31
2018-09-16 17:00:00,2018-09-16 16:00:00,2018-09-16 18:00:00,4.46,48.49,82.17,168.85,503.11
2018-09-16 19:00:00,2018-09-16 18:00:00,2018-09-16 20:00:00,7.77,50.67,134.27,327.46,651.5
2018-09-16 21:00:00,2018-09-16 20:00:00,2018-09-16 22:00:00,11.42,60.37,137.91,362.39,857.7
